[6990 131105-15:40:13.868] INFO: load service log ok
[6990 131105-15:40:13.868] INFO: host log level DEBUG
[6990 131105-15:40:13.868] INFO: load service dispatcher ok
[6990 131105-15:40:13.868] INFO: load service node ok
[6990 131105-15:40:13.868] INFO: load service centerc ok
[6990 131105-15:40:13.868] INFO: load service cmdctl ok
[6990 131105-15:40:13.868] INFO: load service world ok
[6990 131105-15:40:13.868] INFO: load service gamematch ok
[6990 131105-15:40:13.868] INFO: load service playerdb ok
[6990 131105-15:40:13.868] INFO: node register, NODE[world0000,T03,C-001,L0.0.0.0:0,N127.0.0.1:8300,G0.0.0.0:0]
[6990 131105-15:40:13.868] INFO: listen on 127.0.0.1:8300
[6990 131105-15:40:13.868] INFO: connect to 127.0.0.1:8000 ...
[6990 131105-15:40:13.868] INFO: connect to center ok
[6990 131105-15:40:13.868] INFO: load tplt: ./res/tbl/roledata.tbl
[6990 131105-15:40:13.868] INFO: Shaco start
[6990 131105-15:44:26.221] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.221] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.222] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.222] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.222] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.222] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.222] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.222] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.223] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.223] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.223] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.223] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.223] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.224] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.224] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.224] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.224] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.224] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.224] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.224] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.225] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.225] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.225] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.225] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.225] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.226] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.226] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.226] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.226] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.226] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.227] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.227] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.227] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.227] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.227] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.227] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.228] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.228] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.228] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.228] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.228] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.228] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.228] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.229] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.229] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.229] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.229] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.229] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.230] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.230] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.230] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.230] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.230] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.230] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.231] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.231] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.231] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.231] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.231] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.231] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.232] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.232] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.232] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.232] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.232] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.232] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.233] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.233] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.233] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.233] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.233] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.233] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.234] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.234] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.234] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.234] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.234] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.234] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.235] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.235] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.235] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.235] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.235] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.236] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.236] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.236] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.236] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.236] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.236] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.237] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.237] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.237] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.237] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.237] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.237] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.238] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.238] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.238] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.238] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.238] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.239] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.239] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.239] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.239] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.239] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.239] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.240] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.240] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.240] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.240] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.240] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.240] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.240] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.241] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.241] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.241] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.241] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.241] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.242] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.242] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.242] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.242] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.242] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.242] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.243] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.243] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.243] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.243] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.243] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.243] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.244] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.244] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.244] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.244] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.244] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.244] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.245] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.245] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.245] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.245] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.245] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.245] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.246] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.246] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.246] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.246] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.246] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.247] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.247] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.247] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.247] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.247] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.248] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.248] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.248] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.248] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.248] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.248] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.249] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.249] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.249] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.249] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.249] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.249] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.250] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.250] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.250] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.250] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.250] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.250] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.251] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.251] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.251] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.251] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.251] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.252] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.252] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.252] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.252] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.252] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.252] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.253] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.253] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.253] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.253] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.253] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.253] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.254] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.254] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.254] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.254] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.254] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.255] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.255] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.255] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.255] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.256] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.256] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.256] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.256] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.256] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.256] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.257] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.257] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.257] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.257] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.257] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.257] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.258] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.258] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.258] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.258] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.258] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.259] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.259] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.259] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.259] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.260] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.260] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.260] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.260] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.261] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.261] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.261] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.261] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.261] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.262] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.262] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.262] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.262] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.263] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.263] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.263] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.263] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.264] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.264] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.264] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.264] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.265] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.265] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.265] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.265] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.265] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.266] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.266] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.266] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.266] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.267] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.267] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.267] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.268] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.268] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.268] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.268] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.268] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.269] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.269] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.269] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.269] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.270] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.270] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.270] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.270] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.271] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.271] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.271] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.271] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.272] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.272] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.272] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.272] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.273] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.273] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.273] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.273] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.273] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.274] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.274] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.274] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.274] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.275] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.275] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.275] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.275] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.275] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.275] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.275] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.276] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.276] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.276] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.276] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.276] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.276] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.277] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.277] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.277] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.277] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.277] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.277] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.277] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.278] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.278] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.278] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.278] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.278] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.278] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.279] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.279] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.279] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.279] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.279] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.279] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.280] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.280] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.280] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.280] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.280] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.280] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.280] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.281] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.281] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.281] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.281] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.281] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.281] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.282] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.282] DEBUG: Receive msg:12, from gate, to service:world
[6990 131105-15:44:26.282] DEBUG: Receive msg:21, from redisproxy, to service:playerdb
[6990 131105-15:44:26.282] DEBUG: Receive msg:12, from gate, to service:world
